"STATIONS_ID";"MESS_DATUM";"QN_3";"FX";"FM";"QN_4";"RSK";"RSKF";"SDK";"SHK_TAG";"NM";"VPM";"PM";"TMK";"UPM";"TXK";"TNK";"TGK";"eor"
433;2022-08-10;10;7,4;2,5;9;0;4;13,8;-999;-999;11,8;1020,7;22,2;48;29,1;14,3;7,4;"eor"
433;2022-08-11;10;7,4;2,7;9;0;0;13,5;-999;-999;11;1017,6;23,6;40;30,1;14,9;9,5;"eor"
433;2022-08-12;10;10,6;2,8;9;0;0;13,1;-999;-999;12;1015,6;23,9;43;30,2;15,5;8,8;"eor"
433;2022-08-13;10;9,7;2,3;9;0,2;4;2,4;-999;-999;16,2;1012,1;24;54;29,4;18,6;13;"eor"
433;2022-08-14;10;10;2,7;9;0;0;12,2;-999;-999;16,6;1005,3;26,3;51;32,4;20,2;16,7;"eor"
433;2022-08-15;10;13,8;3;9;20,4;4;7;-999;-999;19,7;999,7;23,8;69;31,7;19,3;16;"eor"
433;2022-08-16;10;6,9;1,6;9;0;0;10,5;-999;-999;18,5;1003,1;24;65;30,3;18,1;14,8;"eor"
433;2022-08-17;10;5,4;1,7;9;0;0;9,6;-999;-999;16,3;1005,4;26,3;51;32,3;18,1;14;"eor"
433;2022-08-18;10;15,3;2,6;9;12,9;4;5,4;-999;-999;18,3;1004,4;25,7;58;34,4;20,1;16;"eor"
433;2022-08-19;10;8,8;4,2;9;0,8;4;0,6;-999;-999;22;1004,7;21,7;85;24;19,9;19,2;"eor"
433;2022-08-20;10;7,2;3,1;9;1;4;0;-999;-999;20,3;1008,4;20,2;86;22,1;19,3;18,2;"eor"
433;2022-08-21;10;7,9;3,1;9;0;0;6;-999;-999;14,6;1009,9;19,8;65;25,3;15,3;10,3;"eor"
433;2022-08-22;10;7,9;2,3;9;0;0;2,5;-999;-999;14,4;1011,4;19,6;65;24,4;13,7;9,6;"eor"
433;2022-08-23;10;8,4;3,3;9;0;4;4,1;-999;-999;16,7;1012,8;20,9;69;25,9;17,5;12,8;"eor"
433;2022-08-24;10;6,6;2,2;9;0;0;7,4;-999;-999;19,4;1015;21,5;76;27,5;16,3;11,8;"eor"
433;2022-08-25;10;9;2,9;9;0;0;6;-999;-999;20,6;1013;22,5;77;28,2;17,3;14,2;"eor"
433;2022-08-26;10;11,2;2,5;9;17,4;4;3,9;-999;-999;21,4;1007,6;22;82;29,2;19,1;16,6;"eor"
433;2022-08-27;10;10;3,8;9;5,4;4;0,8;-999;-999;21,3;1006,5;20,5;89;24,2;18,2;17,8;"eor"
433;2022-08-28;10;8;4,2;9;0;4;4,5;-999;-999;16;1010,6;17,7;79;21,8;14,8;12,6;"eor"
433;2022-08-29;10;-999;-999;9;0;0;4,7;-999;-999;-999;-999;16,8;-999;23,5;12,9;11;"eor"
433;2022-08-30;10;-999;-999;9;0;0;6;-999;-999;-999;-999;17,5;-999;23;13,2;11;"eor"
433;2022-08-31;10;-999;-999;9;0;0;9,5;-999;-999;-999;-999;17,9;-999;22,9;13,5;11,5;"eor"
433;2022-09-01;10;-999;-999;9;0;0;10,7;-999;-999;-999;-999;17,1;-999;23;13;10;"eor"
433;2022-09-02;10;11,4;-999;9;0;0;6,9;-999;-999;-999;-999;17;-999;22,1;11,5;9,4;"eor"
433;2022-09-03;10;10,2;4,1;9;0;0;6,4;-999;-999;9,9;1012,9;16,7;54;22,5;10,7;8,7;"eor"
433;2022-09-04;10;9,8;4,1;9;0;0;12,2;-999;-999;10,8;1016,1;18,3;52;24,5;12,8;10,8;"eor"
433;2022-09-05;10;9,9;4,5;9;0;0;12,4;-999;-999;11,9;1018,6;18,5;56;24,1;13,2;11,3;"eor"
433;2022-09-06;10;10,2;4,5;9;0;0;7;-999;-999;10,9;1014,5;18,1;52;22,6;13,2;11,7;"eor"
433;2022-09-07;10;9,5;3,4;9;0;0;6,8;-999;-999;13,8;1008,6;19,5;60;25,7;13,6;11,3;"eor"
433;2022-09-08;10;7,6;3;9;13,2;4;0,1;-999;-999;14,9;1003,8;16,5;79;18;14,8;11,6;"eor"
433;2022-09-09;10;7,5;2,2;9;0;4;7,5;-999;-999;15;1005,6;17,6;76;23,1;13,4;11;"eor"
433;2022-09-10;10;7,3;2,1;9;0,9;4;9,5;-999;-999;14,4;1006,3;16,9;76;21,9;12,5;9,7;"eor"
433;2022-09-11;10;8;3;9;0;4;-999;-999;-999;14,9;1010,2;15,7;84;19,7;12,9;8,5;"eor"
433;2022-09-12;10;-999;-999;9;0;0;-999;-999;-999;-999;1010,7;15,5;-999;21;11;6,4;"eor"
433;2022-09-13;10;7,7;-999;9;1,5;4;-999;-999;-999;-999;1003;15,3;-999;20,3;13,8;10,6;"eor"
433;2022-09-14;10;6,1;-999;9;0;0;-999;-999;-999;-999;999,5;15,2;-999;18,9;12;10,4;"eor"
433;2022-09-15;10;12,2;4,3;9;0,1;4;-999;0;-999;12,7;997,9;14,5;77;18,6;11,9;10,4;"eor"
433;2022-09-16;10;13,8;5,6;9;3,2;4;-999;-999;-999;10,5;998,3;13,6;69;18,3;10,5;9,4;"eor"
433;2022-09-17;10;15,6;5,6;9;2,4;4;-999;-999;-999;11,4;998,9;12,4;80;16,5;10;9,6;"eor"
433;2022-09-18;10;14,1;5,4;9;4,9;4;-999;-999;-999;10,5;1000,8;10,9;81;14,7;8,8;7,7;"eor"
433;2022-09-19;10;11,8;4,3;9;10;4;-999;-999;-999;11,4;1006,1;10,8;88;16,1;8,5;6,9;"eor"
433;2022-09-20;10;17,3;3,5;9;5,5;6;-999;-999;-999;10,9;1013,9;10,5;86;15,1;7;3,5;"eor"
433;2022-09-21;10;7,6;2,3;9;0;6;-999;0;3;10,4;1019,4;11,1;80;16,6;6,2;2,7;"eor"
433;2022-09-22;10;6,1;1,3;9;0;0;-999;0;2,8;9,4;1018,4;11,1;73;16,7;5,4;1,7;"eor"
433;2022-09-23;10;5,8;1,7;9;0;6;-999;0;6,3;9,2;1012,8;11,4;71;17,6;3,9;0,1;"eor"
433;2022-09-24;10;4,9;2;9;0;6;-999;0;7,9;11,2;1007,8;12,6;76;16,5;9,1;6,7;"eor"
433;2022-09-25;10;6,6;2,4;9;0;6;-999;0;7,9;11,8;1005,4;14,3;73;19,5;10,9;9,6;"eor"
433;2022-09-26;10;10;3,2;9;0,7;6;-999;0;7,5;10,6;997,8;13,6;69;17,3;10,8;9,6;"eor"
433;2022-09-27;10;11,7;3;9;5;6;-999;0;7,7;11,3;989,8;11,2;85;13,7;7,9;6,6;"eor"
433;2022-09-28;10;7;2,3;9;0;6;-999;0;-999;9,8;991,4;9,4;83;12,3;7,1;5;"eor"
433;2022-09-29;10;5,6;1,9;9;0;0;-999;0;8;9,7;997,8;9,6;82;14,7;5,2;1,6;"eor"
433;2022-09-30;10;7,7;1,8;9;0;6;-999;0;0,9;9,4;1005,1;10,7;75;17,5;3,2;-0,1;"eor"
433;2022-10-01;10;13,1;3,7;9;2,8;6;-999;0;6;11;1001,5;10,4;87;13,2;7;4,4;"eor"
433;2022-10-02;10;12,8;4,6;9;2;6;-999;0;3,6;12,1;1007,6;12,5;83;16,7;10;8,7;"eor"
433;2022-10-03;10;13,6;6,1;9;0;6;-999;0;7,5;12,1;1014,7;13,1;81;16;10,9;10,2;"eor"
433;2022-10-04;10;9,3;3,3;9;0;0;-999;0;7,5;12,2;1015,4;13,6;79;17,7;10,7;8,6;"eor"
433;2022-10-05;10;9,6;3,3;9;0;6;-999;0;5,9;12;1011,6;14,5;73;20,2;9,9;7,1;"eor"
433;2022-10-06;10;13,5;4,4;9;0;0;-999;0;2,4;11,2;1020;14,9;66;17,9;6,7;1,5;"eor"
433;2022-10-07;10;8,3;2,1;9;0;0;-999;0;4,7;9,3;1017,9;11,8;70;18,1;5;0,7;"eor"
433;2022-10-08;10;12,3;3,9;9;0,3;6;-999;0;5;11;1012,5;11,6;81;15,7;8,7;5,6;"eor"
433;2022-10-09;10;5,6;2,3;9;0;0;-999;0;2;9,7;1019,4;10,6;77;15,9;5,2;0,7;"eor"
433;2022-10-10;10;10,6;3,5;9;0;6;-999;0;6;10,1;1011,9;11,6;74;17,5;5,8;3,8;"eor"
433;2022-10-11;10;9,3;2,9;9;0;0;-999;0;3,6;9,7;1018,9;10,2;79;15,5;4,2;-0,4;"eor"
433;2022-10-12;10;6,3;1,7;9;0;0;-999;0;0,4;8,7;1019,6;9,3;76;15,6;2,3;-1,6;"eor"
433;2022-10-13;10;7,5;2;9;0;0;-999;0;6,4;10,4;1013,2;10,6;82;17,2;4,9;1,6;"eor"
433;2022-10-14;10;6,5;2;9;0,1;6;-999;0;6,9;11,9;1008,2;12,3;84;17,4;4,5;1,2;"eor"
433;2022-10-15;10;6,9;2,4;9;0;6;-999;0;7;14,7;1003,2;15;86;18,9;12,3;10,9;"eor"
433;2022-10-16;10;8,4;2,5;9;0;0;-999;0;7,1;13,9;1010,8;15,6;79;20,6;9,8;6,7;"eor"
433;2022-10-17;10;8,4;2,5;9;1,2;6;-999;0;7,6;15,3;1016,7;17,9;76;24,8;11,8;9,1;"eor"
433;2022-10-18;10;7,2;2,3;9;10,7;6;-999;0;6;15,2;1019,5;14,5;91;17,2;10,2;7,9;"eor"
433;2022-10-19;10;9,3;3,1;9;0;6;-999;0;4,8;9,9;1021,2;10,6;78;14,1;5,1;0,6;"eor"
433;2022-10-20;10;11,7;3,8;9;1,3;6;-999;0;6,8;8,5;1016;8,6;78;14,3;2,8;0,6;"eor"
433;2022-10-21;10;6,9;2,9;9;1,8;6;-999;0;7,8;12,4;1006;12,1;87;15,6;8,1;7,3;"eor"
433;2022-10-22;10;7;2,4;9;0;6;-999;0;6,5;14,9;1007,5;15;88;18,9;12,6;11,5;"eor"
433;2022-10-23;10;8,1;2,6;9;2,4;6;-999;0;7,8;13,8;1009,1;14,5;84;18,9;9;6,4;"eor"
433;2022-10-24;10;10,2;3,2;9;0,7;6;-999;0;7,4;14,6;1004,5;15,5;83;19,2;12;9,4;"eor"
433;2022-10-25;10;10,6;3,1;9;0;6;-999;0;5,8;13,3;1009,3;13,7;85;17,6;8,6;4,7;"eor"
433;2022-10-26;10;5,8;1,8;9;0;0;-999;0;4,8;12,3;1013,4;12,6;85;18,5;6,6;3,1;"eor"
433;2022-10-27;10;5,9;2;9;0;0;-999;0;7,9;14;1018,7;14,7;84;20,3;9,7;6;"eor"
433;2022-10-28;10;6,7;2,5;9;0;0;-999;0;7;14,9;1014,4;17;77;23,1;10,8;7,7;"eor"
433;2022-10-29;10;5,6;2,2;9;0;0;-999;0;7,6;15,6;1014,8;16,9;82;21;13,7;11,5;"eor"
433;2022-10-30;10;5,2;1,4;9;0;0;-999;0;4,3;14,2;1012,5;15,3;84;21,9;9,2;5,5;"eor"
433;2022-10-31;10;4,9;1,5;9;0;0;-999;0;5,4;13,8;1014;12,9;93;18,8;8,7;5,5;"eor"
433;2022-11-01;10;7,6;2,5;9;0,1;6;-999;0;6,5;14;1010,5;13,4;91;17,2;8,5;3,1;"eor"
433;2022-11-02;10;14,1;3,6;9;0;0;-999;0;3,4;9,4;1014;10,7;74;15,5;6,1;1,8;"eor"
433;2022-11-03;10;7,6;3,1;9;0;6;-999;0;7,8;8,8;1009;8,6;79;12,5;4,3;0,6;"eor"
433;2022-11-04;10;7,9;2,7;9;2,8;6;-999;0;7,8;10,8;1000,4;9,5;90;11,2;7,5;4,9;"eor"
433;2022-11-05;10;8,3;3,1;9;0;0;-999;0;4;9,4;1009,9;8,6;85;12;5,2;0,4;"eor"
433;2022-11-06;10;8,8;3,4;9;0,1;6;-999;0;3,5;8,3;1010;7,4;81;11,6;4,4;2,6;"eor"
433;2022-11-07;10;10,2;3,6;9;0;6;-999;0;7,4;9,9;1006,9;10,9;76;14,7;6,4;5,1;"eor"
433;2022-11-08;10;9,8;3,1;9;0,5;6;-999;0;7,5;10,8;1006,6;12,4;75;16,6;8,7;7,1;"eor"
433;2022-11-09;10;9,9;3,1;9;0,9;6;-999;0;7,8;11,5;1005,5;12,4;80;14,9;10,5;8,5;"eor"
433;2022-11-10;10;9,9;3,8;9;0;0;-999;0;6,7;10,5;1016,6;12,1;74;14,7;9,5;8,3;"eor"
433;2022-11-11;10;6,8;3,1;9;0;0;-999;0;8;9,7;1024,1;9,9;79;12,7;5,6;0,7;"eor"
433;2022-11-12;10;3,2;1;9;0;0;-999;0;6,8;9,1;1026,9;7,4;88;13,6;1,8;-1,7;"eor"
433;2022-11-13;10;8,3;3,3;9;0;0;-999;0;6,5;9,8;1022,2;8,9;86;11,7;5,9;4,4;"eor"
433;2022-11-14;10;7,8;3,5;9;0;0;-999;0;2,2;8,8;1013,6;7;88;10,9;4,4;1;"eor"
433;2022-11-15;10;7,3;2,3;9;0;0;-999;0;2;9,1;1006,4;7,3;90;13,3;2,2;-0,7;"eor"
433;2022-11-16;10;11,9;5,2;9;0;6;-999;0;8;8,5;1001,1;5,7;92;6,4;4,1;3,7;"eor"
433;2022-11-17;10;13,9;7,1;9;0,5;8;-999;0;7,9;6,6;997,6;3,9;81;5,1;1,6;1,1;"eor"
433;2022-11-18;10;13;4,9;9;0;8;-999;0;5;4,6;1002,2;-1,2;81;1,6;-5;-10,3;"eor"
433;2022-11-19;10;8,8;3,1;9;1,1;8;-999;0;6,1;4,7;1007,2;-1,5;86;2;-6,4;-11,2;"eor"
433;2022-11-20;10;7,6;3;9;0,1;8;-999;2;6,6;5,2;1003,5;-0,4;87;1,3;-2,8;-6,7;"eor"
433;2022-11-21;10;5,7;2,1;9;0;0;-999;2;7,3;4,9;998,9;-1,8;91;-0,8;-3;-5,3;"eor"
433;2022-11-22;10;10,7;4;9;0;0;-999;1;8;5,6;996,5;-0,1;92;1,8;-2,7;-4;"eor"
433;2022-11-23;10;5,4;2,7;9;0;0;-999;0;-999;6,7;999;2,7;91;7,2;0,2;-1,9;"eor"
433;2022-11-24;10;5,3;1,9;9;0;6;-999;0;-999;7;1005,7;2,3;97;5,1;0,1;-1,9;"eor"
433;2022-11-25;10;5,5;1,5;9;3;6;-999;0;6,9;8,4;1011,6;4,9;97;7,4;2,7;-0,2;"eor"
433;2022-11-26;10;7,8;2,9;9;0;6;-999;0;7,9;9,8;1021,4;7,6;93;8,2;7,2;6,3;"eor"
433;2022-11-27;10;6,8;2,7;9;0;0;-999;0;6,7;8;1020,3;5,4;89;7,3;2,8;0,5;"eor"
433;2022-11-28;10;9,4;4,3;9;0;6;-999;0;8;6,9;1011,6;3,8;86;5,9;2,8;1,5;"eor"
433;2022-11-29;10;6,8;3,5;9;0,1;6;-999;0;7,9;7,2;1013,6;3,9;89;4,9;2,8;1,9;"eor"
433;2022-11-30;10;7,8;3,8;9;0;0;-999;0;8;6,6;1019,8;2,9;87;5,5;0,5;0,4;"eor"
433;2022-12-01;10;6,5;3,4;9;0,6;8;-999;0;7,5;5,6;1022,7;0,5;89;1,2;-0,2;-0,3;"eor"
433;2022-12-02;10;10,1;4,7;9;0;8;-999;0;7,4;5,4;1020,8;0,6;85;1,8;-1,3;-1,5;"eor"
433;2022-12-03;10;8,9;4,2;9;0,6;8;-999;0;7,8;4,8;1018,4;-1,2;87;-0,3;-2;-2,1;"eor"
433;2022-12-04;10;8,1;4,1;9;1,4;6;-999;1;8;6,4;1014,7;1,2;95;2,7;-0,4;-0,6;"eor"
433;2022-12-05;10;7,3;3,2;9;0,5;6;-999;0;7,9;7,6;1012,3;3,2;98;4,1;2,6;2,3;"eor"
433;2022-12-06;10;8,5;3,5;9;1;8;-999;0;7,9;6,9;1009;2,5;93;3,4;1,8;1,4;"eor"
433;2022-12-07;10;14,3;4,6;9;2,7;8;-999;0;7;6,2;1004,1;2,3;86;4,3;0,4;-1,1;"eor"
433;2022-12-08;10;8,4;2,6;9;2,5;6;-999;1;7,7;6,4;1001;1,6;94;3,4;-2;-4,4;"eor"
433;2022-12-09;10;5,3;1,8;9;0;6;-999;0;7,5;5,2;1002,5;-1,7;97;-0,7;-4,4;-6,3;"eor"
433;2022-12-10;10;5;2,5;9;0;8;-999;0;7,6;4,7;1004,3;-1,7;88;-0,8;-3,8;-5,5;"eor"
433;2022-12-11;10;8,4;3,4;9;0;8;-999;0;8;4,4;1004,1;-2;84;-1,6;-2,7;-2,9;"eor"
433;2022-12-12;10;10,6;4,8;9;0;8;-999;0;7,9;4,7;1004,9;-1,2;84;-0,2;-1,9;-2,9;"eor"
433;2022-12-13;10;7,9;2,7;9;0;0;-999;0;5,7;4;1006,4;-2,2;78;-0,8;-6,1;-8,9;"eor"
433;2022-12-14;10;5,6;2,2;9;0;0;-999;0;2,3;3,3;1000,3;-6,4;87;-3,3;-9,9;-13,9;"eor"
433;2022-12-15;10;4,4;1,5;9;0;0;-999;0;1,3;3,3;1002,7;-6,8;88;-2,7;-10,2;-13,8;"eor"
433;2022-12-16;10;4,3;1,7;9;0;0;-999;0;5,7;3,8;1009,4;-4,8;87;-1,4;-9,2;-12,9;"eor"
433;2022-12-17;10;4,7;2,1;9;0;7;-999;0;8;4,5;1020,9;-3,5;94;-2;-6,3;-6,2;"eor"
433;2022-12-18;10;8,3;3,4;9;0;7;-999;0;8;3,7;1027,6;-5,8;93;-4,3;-7,5;-7,3;"eor"
433;2022-12-19;10;9,4;4,4;9;5,2;6;-999;0;7,9;5,4;1017,3;0;84;4,3;-4,8;-5,9;"eor"
433;2022-12-20;10;9,4;4;9;4,5;6;-999;0;7,8;7,7;1010;6,1;82;8,1;4,1;2,5;"eor"
433;2022-12-21;10;7,7;2,9;9;1;6;-999;0;7,6;9,3;1004,7;6,5;95;7,9;4,7;2,9;"eor"
433;2022-12-22;10;10,4;2,8;9;3,9;6;-999;0;7,9;9,8;999;7,2;97;9;5,4;3,5;"eor"
433;2022-12-23;10;6,9;2,2;9;9,9;6;-999;0;7,7;9,3;998;6,5;97;7,5;5,2;3;"eor"
433;2022-12-24;10;7,6;2,8;9;2,1;6;-999;0;6,8;9,3;1004,1;6,5;96;8,9;5;4,4;"eor"
433;2022-12-25;10;7,5;2,3;9;8,7;6;-999;0;7,2;8,6;1010,1;4,9;98;9,4;0,7;-2;"eor"
433;2022-12-26;10;12,8;4,4;9;0;6;-999;0;7,7;10,2;1005,3;9,5;85;11;5,5;4,3;"eor"
433;2022-12-27;10;12,8;4,6;9;0;6;-999;0;4,8;6,5;1015,4;4,2;78;6;2,3;0,8;"eor"
433;2022-12-28;10;11,3;4,6;9;1,5;6;-999;0;7,8;7,7;1008;6,3;81;8,9;3,4;2,3;"eor"
433;2022-12-29;10;14,5;4,8;9;1,8;6;-999;0;7,6;9,2;999,8;10;75;12,7;8;6,4;"eor"
433;2022-12-30;10;11,1;4,1;9;2;6;-999;0;5,5;7,7;1005,2;7,6;74;9,7;5;3,4;"eor"
433;2022-12-31;10;16,3;5,9;9;0;6;-999;0;7,8;12,2;1002,3;14,8;73;17,9;9,2;7,7;"eor"
433;2023-01-01;10;13,6;4,7;9;0;6;-999;0;7,8;10,2;1009,3;14,5;62;16,2;10,5;7,2;"eor"
433;2023-01-02;10;13,7;4,5;9;0,1;6;-999;0;7,9;10;1010,1;13,1;67;16;9,1;8,1;"eor"
433;2023-01-03;10;10,5;3,4;9;0;6;-999;0;3,1;7,3;1020,9;5,6;81;9,4;1,7;-2,8;"eor"
433;2023-01-04;10;14,8;5,1;9;18,1;6;-999;0;7;9;1009,1;7,1;88;11,2;2,8;0,6;"eor"
433;2023-01-05;10;18;7,4;9;1,7;6;-999;0;6,8;8,6;1007,1;8,2;78;10,4;2,3;-1,6;"eor"
433;2023-01-06;10;8,5;3,2;9;0,6;6;-999;0;8;8,9;1012,1;7;88;10,6;1,1;-0,6;"eor"
433;2023-01-07;10;8;2,6;9;0,3;6;-999;0;7,9;9,5;1009,9;8,3;87;10,2;5,8;2,7;"eor"
433;2023-01-08;10;7,9;3;9;2,9;6;-999;0;7,8;8,6;999,7;6,9;87;8,6;4,8;2,9;"eor"
433;2023-01-09;10;8,6;3,2;9;1,8;6;-999;0;7,4;8,2;994,6;6,3;86;8,5;3,8;1,9;"eor"
433;2023-01-10;10;8,8;3,7;9;0;6;-999;0;7,5;7,9;1009,4;6,3;83;8,4;3,8;1,9;"eor"
433;2023-01-11;10;9,5;3,9;9;8,5;6;-999;0;7,8;8,5;1005,7;6,8;85;8,8;4,2;2,7;"eor"
433;2023-01-12;10;14,7;5,6;9;2,2;6;-999;0;7,1;9;1002,4;8,7;80;11;5,8;4,4;"eor"
433;2023-01-13;10;12,6;5,5;9;0,2;6;-999;0;6,6;8,7;1000,1;9,2;75;10,4;6,9;5,9;"eor"
433;2023-01-14;10;13,5;5,2;9;14,1;6;-999;0;7,4;8,3;1003;7,4;81;8,7;6,5;5,5;"eor"
433;2023-01-15;10;14,2;5,5;9;0;6;-999;0;5,6;7,6;993,1;6,6;77;9,5;5;3,8;"eor"
433;2023-01-16;10;10,9;4,5;9;0;6;-999;0;7;6,1;986,9;4,9;71;7,8;2,9;1,5;"eor"
433;2023-01-17;10;11,6;3,8;9;0,2;6;-999;0;5,7;6;980,1;2,9;80;5;-4,5;-6,4;"eor"
433;2023-01-18;10;3,9;1,5;9;0;8;-999;0;7,3;5,3;989,8;0;87;2,6;-4,9;-6,4;"eor"
433;2023-01-19;10;6,9;2,5;9;0;8;-999;0;3;4,7;999,3;-1;83;2,1;-4,6;-6,6;"eor"
433;2023-01-20;10;7;2,2;9;0;8;-999;0;8;5,5;1010,9;0,5;87;1,7;-1,1;-1,3;"eor"
433;2023-01-21;10;15,2;5,8;9;4,1;8;-999;0;7,5;5,6;1020,1;1,1;85;3,5;-1,2;-1,3;"eor"
433;2023-01-22;10;8,1;4,4;9;0,1;8;-999;0;7,7;6,3;1024,4;1,6;92;2,1;1,1;0,6;"eor"
433;2023-01-23;10;6,3;3,4;9;0;6;-999;0;7,9;6;1031,9;1,6;88;2,4;0,8;0,4;"eor"
433;2023-01-24;10;6;2,4;9;0;7;-999;0;8;5,3;1034;0,8;82;1,6;-0,3;-0,5;"eor"
433;2023-01-25;10;5,1;2;9;0;6;-999;0;8;6;1026,2;0,8;92;1,9;-0,4;-0,6;"eor"
433;2023-01-26;10;4,8;2,3;9;0;8;-999;0;7,9;5,5;1016,3;-0,7;94;0;-1,2;-1,1;"eor"
433;2023-01-27;10;9,1;3,6;9;0,2;8;-999;0;7,6;6,1;1018,6;1,6;89;3,7;-1,6;-4,2;"eor"
433;2023-01-28;10;6,8;2,6;9;0;8;-999;0;7;4,4;1022,1;0,1;72;1,6;-3,3;-5,9;"eor"
433;2023-01-29;10;11,3;4;9;0,4;8;-999;0;7,9;5,6;1016,8;1,1;84;3,3;-0,8;-1,2;"eor"
433;2023-01-30;10;17,3;7,3;9;4,1;6;-999;0;7,3;6,6;1001,9;3,8;82;6,5;1;0,3;"eor"
433;2023-01-31;10;27,6;6,9;9;5,6;6;-999;0;6;6,9;1007,5;4,3;83;6,6;2,4;1;"eor"
433;2023-02-01;10;19,9;7,2;9;6,8;6;-999;0;7,3;6,9;1003;4,6;82;6,5;1,8;1,3;"eor"
433;2023-02-02;10;18,1;6,6;9;4,5;6;-999;0;6,6;6,4;1010,1;4,1;77;7,1;0,4;-3,3;"eor"
433;2023-02-03;10;24,1;8;9;5,3;6;-999;0;7,3;7,8;1008,2;5,6;86;8,7;1,7;0,8;"eor"
433;2023-02-04;10;13,3;4,8;9;0;0;-999;0;3,8;5,1;1028,6;1,1;77;4,6;-3,3;-6,4;"eor"
433;2023-02-05;10;6;1,6;9;0,1;8;-999;0;6,6;4;1032,7;-2,1;77;1,3;-5,8;-8,3;"eor"
433;2023-02-06;10;7;2;9;0,8;8;-999;0;5,6;4,6;1034;-2,6;90;0,2;-7,6;-10,8;"eor"
433;2023-02-07;10;3,2;0,9;9;0;0;-999;0;0,8;3,9;1036,5;-2,7;80;2,6;-8,6;-11,8;"eor"
433;2023-02-08;10;9,4;2,9;9;0;0;-999;0;0,1;3,9;1035,4;-2;76;1,8;-5,7;-9,2;"eor"
433;2023-02-09;10;9,5;3,3;9;0;0;-999;0;5,1;3,7;1027,2;-1;67;3,3;-5,2;-7,9;"eor"
433;2023-02-10;10;10,7;4;9;0;6;-999;0;7,7;5,8;1027,2;2,9;77;5,9;0,3;-1,1;"eor"
433;2023-02-11;10;13,7;5,2;9;0,4;6;-999;0;7,9;8,3;1022,6;5,8;89;7,5;2,5;1,8;"eor"
433;2023-02-12;10;6,8;3,1;9;0,3;6;-999;0;7,9;9,2;1030,6;7,3;90;9;5,7;4,2;"eor"
433;2023-02-13;10;7,4;3,4;9;0;6;-999;0;7,9;8,4;1031,4;6,8;84;7,8;5,2;4,3;"eor"
433;2023-02-14;10;6,3;1,8;9;0;0;-999;0;8;6,9;1030;5,3;77;6,5;3,1;-0,5;"eor"
433;2023-02-15;10;4,2;1,6;9;0;6;-999;0;5,6;6,6;1021,6;2,7;90;10;-1,4;-4,5;"eor"
433;2023-02-16;10;7,6;2,7;9;1;6;-999;0;7,6;7;1016,3;6,4;75;12,3;0,2;-3,3;"eor"
433;2023-02-17;10;21,3;6,2;9;2,6;6;-999;0;7,6;9,7;1007,8;9,2;83;13;6,8;5,8;"eor"
433;2023-02-18;10;18,4;6,3;9;14,2;6;-999;0;7,8;8,6;1007,2;7,2;84;10,6;5,3;4,4;"eor"
433;2023-02-19;10;11,6;4,6;9;0;6;-999;0;6,9;6,4;1012,5;4,3;77;7;2;0,8;"eor"
433;2023-02-20;10;17,3;6,8;9;0,3;6;-999;0;7,6;8,2;1009,1;7,1;80;10,2;1,5;0,4;"eor"
433;2023-02-21;10;16,4;6,2;9;1,6;6;-999;0;7,8;9,4;1008,2;9,2;81;11,4;7,4;6,1;"eor"
433;2023-02-22;10;7,1;2,5;9;0;0;-999;0;8;8,1;1010,4;7,2;80;9,6;4,5;2,4;"eor"
433;2023-02-23;10;11,6;3,2;9;0,9;6;-999;0;7,9;8,3;1006,5;6,4;86;10,7;2,1;0,2;"eor"
433;2023-02-24;10;11,5;5,3;9;3,2;6;-999;0;7,8;6,6;996,8;3,6;83;6,5;1,9;1,6;"eor"
433;2023-02-25;10;14,5;7;9;1,4;8;-999;0;7,4;6;995,7;1,5;88;4;-0,7;-1,3;"eor"
433;2023-02-26;10;10,4;4,7;9;0;7;-999;1;5,2;4,5;1014,1;0,8;70;4,1;-2,5;-5,8;"eor"
433;2023-02-27;10;7,2;2,3;9;0;7;-999;0;5,9;4,5;1023,2;0,5;72;4,7;-4,2;-7,4;"eor"
433;2023-02-28;10;7,4;1,7;9;0;0;-999;0;1,3;4,3;1025,9;1,2;66;5,5;-3,8;-7,5;"eor"
433;2023-03-01;10;4,6;0,9;9;0;0;-999;0;1,9;4,3;1023;1,5;66;7,9;-5,8;-9,4;"eor"
433;2023-03-02;10;6,5;2,1;9;0;6;-999;0;3,3;5,5;1018,9;0,1;89;4;-2,7;-7,1;"eor"
433;2023-03-03;10;10,5;3,5;9;0;6;-999;0;8;5,8;1016,5;1,1;88;3,8;-1,7;-1,6;"eor"
433;2023-03-04;10;12,4;5,6;9;0;6;-999;0;7,5;6,1;1010,5;4,3;74;6,7;2,1;0,9;"eor"
433;2023-03-05;10;12,4;4,9;9;1,8;8;-999;0;7,5;5,3;1004,7;2,2;74;4,1;0,5;-0,7;"eor"
433;2023-03-06;10;9,2;2,7;9;1,5;8;-999;0;7,3;5,6;997,6;0,8;86;3,3;-1,9;-5,1;"eor"
433;2023-03-07;10;13,2;4,3;9;1,2;8;-999;0;7,5;6,1;989,7;1,5;89;4,5;-1,6;-1,8;"eor"
433;2023-03-08;10;7;2,8;9;2;8;-999;0;6,6;5,6;991,8;1;85;3,9;-1;-2,9;"eor"
433;2023-03-09;10;8,9;3,4;9;8,3;8;-999;1;7,8;6;991,2;0,6;93;1,3;-0,1;-0,2;"eor"
